2024-02-10T11:00:00.000Z;PM25;17.76;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T11:00:00.000Z;PM10;20.36;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T11:00:00.000Z;PRESSURE;993.76;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T11:00:00.000Z;HUMIDITY;86.81;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T11:00:00.000Z;TEMPERATURE;11.54;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T12:00:00.000Z;PM1;10.54;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T12:00:00.000Z;PM25;14.72;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T12:00:00.000Z;PM10;16.53;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T12:00:00.000Z;PRESSURE;994.02;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T12:00:00.000Z;HUMIDITY;84.48;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T12:00:00.000Z;TEMPERATURE;11.41;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T13:00:00.000Z;PM1;9.47;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T13:00:00.000Z;PM25;12.88;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T13:00:00.000Z;PM10;14.59;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T13:00:00.000Z;PRESSURE;994.01;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T13:00:00.000Z;HUMIDITY;83.25;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T13:00:00.000Z;TEMPERATURE;11.7;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T14:00:00.000Z;PM1;7.78;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T14:00:00.000Z;PM25;10.59;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T14:00:00.000Z;PM10;11.71;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T14:00:00.000Z;PRESSURE;994.3;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T14:00:00.000Z;HUMIDITY;84.17;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T14:00:00.000Z;TEMPERATURE;11.33;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T15:00:00.000Z;PM1;11.72;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T15:00:00.000Z;PM25;16.08;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T15:00:00.000Z;PM10;17.97;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T15:00:00.000Z;PRESSURE;994.27;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T15:00:00.000Z;HUMIDITY;85.31;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T15:00:00.000Z;TEMPERATURE;11.03;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T16:00:00.000Z;PM1;13.64;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T16:00:00.000Z;PM25;19.3;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T16:00:00.000Z;PM10;22.12;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T16:00:00.000Z;PRESSURE;994.44;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T16:00:00.000Z;HUMIDITY;88.06;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T16:00:00.000Z;TEMPERATURE;9.77;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T17:00:00.000Z;PM1;14.46;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T17:00:00.000Z;PM25;20.37;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T17:00:00.000Z;PM10;23.63;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T17:00:00.000Z;PRESSURE;994.53;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T17:00:00.000Z;HUMIDITY;89.45;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T17:00:00.000Z;TEMPERATURE;8.58;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T18:00:00.000Z;PM1;14.22;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T18:00:00.000Z;PM25;20.11;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T18:00:00.000Z;PM10;23.1;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T18:00:00.000Z;PRESSURE;994.55;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T18:00:00.000Z;HUMIDITY;88.75;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T18:00:00.000Z;TEMPERATURE;8.03;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T19:00:00.000Z;PM1;14.02;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T19:00:00.000Z;PM25;19.4;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T19:00:00.000Z;PM10;21.74;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T19:00:00.000Z;PRESSURE;994.67;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T19:00:00.000Z;HUMIDITY;88.78;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T19:00:00.000Z;TEMPERATURE;7.3;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T20:00:00.000Z;PM1;15.6;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T20:00:00.000Z;PM25;22.11;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T20:00:00.000Z;PM10;25.93;9910;Polska, Kraków, Studencka;50.062418,19.928368
2024-02-10T20:00:00.000Z;PRESSURE;994.62;9910;Polska, Kraków, Studencka;50.062418,19.928368
